index,trans_date_trans_time,cc_num,device_os,merchant,amt,trans_num,unix_time,first,last,gender,street,city,zip,job,dob,lat,long,city_pop,state,category,merch_lat,merch_long,merchant_id
31100,2023-10-17 00:00:00,2186656889233177,X11,Merchant_40,327.47645783816085,TR790378,1674777600,Jane,Wilson,M,Maple St,Phoenix,36175.0,Clerk,1969-02-17,33.4484,-112.074,1680992.0,AZ,Travel,-7.500568465189048,-151.9870289880573,40
31101,2023-04-01 00:00:00,4391929952632524,Windows,Merchant_28,477.2793944714924,TR211890,1700438400,Jane,Smith,F,Main St,Phoenix,82715.0,Artist,1964-05-17,33.4484,-112.074,1680992.0,AZ,Electronics,45.26571549503325,123.93299465864146,28
31102,2023-02-10 00:00:00,9909505812609127,macOS,Merchant_95,304.6566232410171,TR935675,1700352000,Alice,Clark,F,Maple St,Phoenix,,,2006-06-08,33.4484,-112.074,1680992.0,AZ,Groceries,-23.358542258596827,-178.25621504842638,95
31103,2023-01-02 00:00:00,5491563353191361,macOS,Merchant_78,424.77773365368,TR574131,1673913600,Joe,Williams,F,2nd Ave,Chicago,84918.0,Doctor,1997-12-30,41.8781,-87.6298,2716000.0,IL,Electronics,-26.58433665786434,132.9141057936119,78
31104,2023-09-12 00:00:00,9741908043809277,,Merchant_11,37.03914238818442,TR565394,1698451200,John,Williams,F,Maple St,Los Angeles,99268.0,Artist,2006-03-30,34.0522,-118.2437,3979576.0,CA,Travel,-47.34271650763817,75.54811793589215,11
31105,2023-11-17 00:00:00,4746862015057497,,Merchant_93,378.1853871911294,TR997552,1687478400,Nancy,Brown,F,1st Ave,Los Angeles,88667.0,Artist,1966-06-29,34.0522,-118.2437,3979576.0,CA,Apparel,33.52105454215821,-105.89801217179304,93
31106,2023-05-12 00:00:00,1336620091155344,,Merchant_56,178.69027620149606,TR481683,1694563200,Bob,Jones,F,Elm St,Chicago,45098.0,Engineer,1974-08-07,41.8781,-87.6298,2716000.0,IL,Apparel,71.4501997671077,-17.56124419385975,56
31107,2023-02-19 00:00:00,5777902325134209,,Merchant_66,95.74809098397986,TR114000,1697068800,Jane,Clark,M,1st Ave,Phoenix,93188.0,Clerk,1986-04-02,33.4484,-112.074,1680992.0,AZ,Electronics,-38.54077892309248,-38.77621866796056,66
31108,2023-12-21 00:00:00,6755305449092074,X11,Merchant_18,89.34598353199044,TR195746,1684713600,Emily,Davis,F,Broadway,Houston,99793.0,Teacher,2000-11-22,29.7604,-95.3698,2328000.0,TX,Electronics,-16.72838041637803,146.74382358294196,18
31109,2023-06-12 00:00:00,2445470877841368,,Merchant_86,78.5657289475666,TR277010,1702598400,Nancy,Clark,M,1st Ave,New York,46134.0,Nurse,1995-06-20,40.7128,-74.006,8419600.0,NY,Groceries,-61.26016902797638,-23.03810829457197,86
31110,2023-06-22 00:00:00,5368477443143269,,Merchant_6,434.8829842122025,TR720972,1690761600,Nancy,Brown,F,Maple St,Los Angeles,37304.0,Nurse,1955-03-27,34.0522,-118.2437,3979576.0,CA,Apparel,20.14965279523713,164.52195339981438,6
31111,2023-12-23 00:00:00,7997540915442624,Windows,Merchant_33,187.59071528128527,TR579485,1685318400,Mike,Clark,M,Maple St,Phoenix,69101.0,Nurse,1957-05-05,33.4484,-112.074,1680992.0,AZ,Electronics,-5.005953445524312,146.87384731884595,33
31112,2023-05-31 00:00:00,9034730091247138,other,Merchant_55,90.53730460272683,TR313882,1699315200,John,Wilson,M,1st Ave,Los Angeles,75004.0,Doctor,1988-11-08,34.0522,-118.2437,3979576.0,CA,Groceries,67.32664769991092,-68.9949147777756,55
31113,2023-11-17 00:00:00,4085384223659505,,Merchant_14,408.3645605190321,TR545222,1692576000,Emily,Smith,M,Elm St,Los Angeles,24858.0,Engineer,2003-01-12,34.0522,-118.2437,3979576.0,CA,Travel,-19.65636715340061,16.66810179444255,14
31114,2023-04-09 00:00:00,8997604141177060,,Merchant_3,373.067477573508,TR774613,1674432000,Emily,Davis,F,1st Ave,Chicago,28016.0,Lawyer,1959-05-18,41.8781,-87.6298,2716000.0,IL,Groceries,40.15614746856807,108.60618938189026,3
31115,2023-05-19 00:00:00,1263800267123995,X11,Merchant_39,286.03409536448765,TR393030,1673827200,Emily,Williams,F,Maple St,Houston,44831.0,Artist,1972-06-16,29.7604,-95.3698,2328000.0,TX,Apparel,-42.51539623323934,160.57881794239506,39
31116,2023-09-25 00:00:00,2898847943882370,other,Merchant_47,338.96890953259486,TR742631,1672617600,Joe,Brown,F,1st Ave,Houston,41795.0,Teacher,2005-04-11,29.7604,-95.3698,2328000.0,TX,Apparel,23.79208222892042,-86.58836673314276,47
31117,2023-07-19 00:00:00,7126865529607526,X11,Merchant_58,186.43537465593445,TR126478,1679443200,John,Johnson,F,2nd Ave,Los Angeles,55731.0,Doctor,1986-12-06,34.0522,-118.2437,3979576.0,CA,Electronics,-82.6737493094161,18.37997667711972,58
31118,2023-08-11 00:00:00,2045994773695268,X11,Merchant_68,217.9105827648482,TR797533,1678233600,Jane,Johnson,M,Main St,Chicago,98888.0,Lawyer,1961-08-12,41.8781,-87.6298,2716000.0,IL,Entertainment,-88.61654302286703,122.1304779018726,68
31119,2023-07-16 00:00:00,4202427276329597,,Merchant_45,226.3571421348846,TR501926,1695945600,John,Smith,M,Elm St,Houston,13679.0,Clerk,1993-11-24,29.7604,-95.3698,2328000.0,TX,Groceries,-8.21197342866131,-29.061472035387425,45
31120,2023-03-22 00:00:00,9164545358266400,Windows,Merchant_12,317.14406393797555,TR444862,1700265600,Joe,Williams,F,Elm St,Houston,74755.0,Clerk,1978-05-30,29.7604,-95.3698,2328000.0,TX,Electronics,87.97582122185094,73.47387297180416,12
31121,2023-01-15 00:00:00,5580893075578334,macOS,Merchant_63,374.8132448395175,TR221492,1700697600,Jane,Brown,F,1st Ave,Chicago,81555.0,Nurse,1990-06-21,41.8781,-87.6298,2716000.0,IL,Travel,-0.7875016140319246,-174.90023314845143,63
31122,2023-01-13 00:00:00,2286327878314332,,Merchant_39,345.4761661619059,TR302663,1676851200,Jane,Wilson,F,1st Ave,Chicago,93414.0,Artist,1989-02-08,41.8781,-87.6298,2716000.0,IL,Apparel,-42.51539623323934,160.57881794239506,39
31123,2023-01-03 00:00:00,4258154892622698,,Merchant_73,251.9403493924831,TR356773,1678320000,Emily,Wilson,F,Main St,Chicago,88468.0,Teacher,1985-08-30,41.8781,-87.6298,2716000.0,IL,Groceries,-87.22722358449664,119.07480329226809,73
31124,2023-10-14 00:00:00,3109171021335584,X11,Merchant_76,158.48079410719572,TR246128,1674086400,Jane,Smith,F,Elm St,Houston,30250.0,Teacher,1980-07-29,29.7604,-95.3698,2328000.0,TX,Travel,-13.782030156854788,88.33761530797369,76
31125,2023-11-28 00:00:00,3789436531329899,Windows,Merchant_47,252.0540410732806,TR884292,1702598400,Alice,Williams,M,Elm St,Houston,33079.0,Nurse,1956-10-23,29.7604,-95.3698,2328000.0,TX,Apparel,23.79208222892042,-86.58836673314276,47
31126,2023-05-02 00:00:00,5713842981222118,Windows,Merchant_40,276.4456893313079,TR428756,1678579200,TestFirst75,TestLast75,M,398 Test St,Test City,55757.0,Teacher,1954-11-16,,,,,Travel,-7.500568465189048,-151.9870289880573,40
31127,2023-07-25 00:00:00,1076831322882711,X11,Merchant_6,194.59251401294432,TR471450,1701734400,Mike,Brown,M,2nd Ave,Houston,68319.0,Teacher,1964-08-20,29.7604,-95.3698,2328000.0,TX,Apparel,20.14965279523713,164.52195339981438,6
31128,2023-04-04 00:00:00,9176521297121230,,Merchant_79,152.5865190689943,TR345169,1676073600,Nancy,Davis,M,Broadway,New York,37305.0,Nurse,1978-09-30,40.7128,-74.006,8419600.0,NY,Apparel,75.41967884170802,151.0070264380201,79
31129,2023-12-27 00:00:00,3172156793674798,,Merchant_78,85.65342961446086,TR363802,1703030400,Emily,Wilson,F,Maple St,Houston,77197.0,Nurse,1998-03-02,29.7604,-95.3698,2328000.0,TX,Electronics,-26.58433665786434,132.9141057936119,78
31130,2023-12-14 00:00:00,7173893111195766,,Merchant_29,45.53163738335717,TR869854,1686268800,Jane,Brown,F,Elm St,Los Angeles,54315.0,Lawyer,1955-10-16,34.0522,-118.2437,3979576.0,CA,Travel,46.78540530038663,2.869387620597508,29
31131,2023-09-03 00:00:00,8805836189127154,,Merchant_31,495.9585847440824,TR262631,1694995200,John,Wilson,F,Main St,Los Angeles,35415.0,Lawyer,2000-02-10,34.0522,-118.2437,3979576.0,CA,Apparel,88.04233454966248,-152.8800755184934,31
31132,2023-04-28 00:00:00,4099101655193872,macOS,Merchant_50,13.401604966392902,TR593062,1698883200,Joe,Clark,M,Main St,Chicago,79006.0,Doctor,1980-03-04,41.8781,-87.6298,2716000.0,IL,Electronics,69.80673803130304,117.75738121871323,50
31133,2023-04-26 00:00:00,4205683811569523,,Merchant_77,486.7375780233348,TR896087,1677369600,Alice,Wilson,F,Main St,Chicago,69457.0,Clerk,1993-05-03,41.8781,-87.6298,2716000.0,IL,Travel,-71.4267103648976,103.754631599115,77
31134,2023-10-15 00:00:00,1786940725229874,other,Merchant_2,403.5098272976937,TR931045,1680652800,Joe,Clark,M,Broadway,New York,79477.0,Clerk,1975-05-06,40.7128,-74.006,8419600.0,NY,Groceries,-41.65488574514497,90.05157388576708,2
31135,2023-08-08 00:00:00,9116833540864362,X11,Merchant_59,38.2549868551144,TR650457,1677456000,Joe,Brown,F,Broadway,New York,88172.0,Doctor,1958-07-29,40.7128,-74.006,8419600.0,NY,Travel,-80.45996545485183,-81.74311296435529,59
31136,2023-10-06 00:00:00,3548922216291042,other,Merchant_58,60.23959654633946,TR600112,1682035200,Emily,Johnson,M,Maple St,New York,39897.0,Clerk,1979-05-07,40.7128,-74.006,8419600.0,NY,Electronics,-82.6737493094161,18.37997667711972,58
31137,2023-02-23 00:00:00,3138258712027404,,Merchant_25,22.79558752527325,TR818957,1691020800,John,Smith,F,Main St,New York,44401.0,Engineer,1969-08-06,40.7128,-74.006,8419600.0,NY,Electronics,86.6518698487038,6.308468691848049,25
31138,2023-11-17 00:00:00,9297907707489213,other,Merchant_38,463.7204477235025,TR376892,1675728000,TestFirst89,TestLast89,F,501 Test St,Test City,51351.0,Clerk,2000-05-16,,,,,Entertainment,31.11288565462185,119.4625024232438,38
31139,2023-06-16 00:00:00,9538791366942971,,Merchant_61,225.7108879601708,TR863154,1701302400,Jane,Clark,F,2nd Ave,Los Angeles,84354.0,Doctor,1958-12-12,34.0522,-118.2437,3979576.0,CA,Groceries,28.15169417407517,-26.546305301538297,61
31140,2023-08-08 00:00:00,1630543096299767,,Merchant_92,24.636136353092063,TR245265,1687392000,Bob,Davis,F,Maple St,Houston,24101.0,Nurse,1985-07-14,29.7604,-95.3698,2328000.0,TX,Groceries,-63.53947625728404,-101.9930264718414,92
31141,2023-04-28 00:00:00,3444711143676652,,Merchant_8,455.5333677729352,TR900016,1686182400,Mike,Clark,F,Broadway,Chicago,64689.0,Doctor,1979-08-15,41.8781,-87.6298,2716000.0,IL,Electronics,-25.158214700976583,-131.70660301011432,8
31142,2023-02-03 00:00:00,7966357354272468,macOS,Merchant_15,397.3935428213561,TR843918,1689120000,Mike,Smith,M,1st Ave,Phoenix,38895.0,Lawyer,1964-05-25,33.4484,-112.074,1680992.0,AZ,Groceries,-44.27611476159149,-42.663280079890825,15
31143,2023-01-03 00:00:00,7297503677315534,Windows,Merchant_18,445.4525352934359,TR313164,1693612800,Jane,Wilson,M,Broadway,Houston,96076.0,Nurse,1991-09-01,29.7604,-95.3698,2328000.0,TX,Electronics,-16.72838041637803,146.74382358294196,18
31144,2023-12-28 00:00:00,2898847943882370,Windows,Merchant_77,308.1202648429469,TR106378,1700438400,Joe,Brown,F,1st Ave,Houston,41795.0,Teacher,2005-04-11,29.7604,-95.3698,2328000.0,TX,Travel,-71.4267103648976,103.754631599115,77
31145,2023-05-05 00:00:00,5687218197547402,macOS,Merchant_29,211.9174010794343,TR942593,1684022400,Alice,Williams,F,2nd Ave,Phoenix,96627.0,Lawyer,1987-01-31,33.4484,-112.074,1680992.0,AZ,Travel,46.78540530038663,2.869387620597508,29
31146,2023-12-27 00:00:00,5662507878402204,,Merchant_87,22.407882873269177,TR958028,1677628800,Nancy,Clark,M,Main St,Los Angeles,99325.0,Lawyer,1965-06-13,34.0522,-118.2437,3979576.0,CA,Apparel,-2.166985418914223,-9.414748982871458,87
31147,2023-05-31 00:00:00,7870369412565618,Windows,Merchant_16,238.1679380863385,TR961542,1674172800,Bob,Wilson,M,Elm St,Phoenix,40378.0,Teacher,1979-05-12,33.4484,-112.074,1680992.0,AZ,Entertainment,-34.73183185490737,162.228092285356,16
31148,2023-10-24 00:00:00,6651183788888665,,Merchant_49,32.480404477837226,TR416372,1693440000,Joe,Wilson,M,1st Ave,New York,54263.0,Engineer,1985-04-14,40.7128,-74.006,8419600.0,NY,Entertainment,-86.438761259704,178.66385260859022,49
31149,2023-12-21 00:00:00,1217225462219229,,Merchant_51,456.4925230862262,TR243162,1692576000,Mike,Johnson,M,Elm St,Houston,87754.0,Lawyer,1970-09-13,29.7604,-95.3698,2328000.0,TX,Travel,-73.48012830431723,-4.613521473958741,51
31150,2023-10-25 00:00:00,7387746146099391,X11,Merchant_45,89.83299921476815,TR468985,1685145600,Emily,Smith,F,Main St,Houston,65434.0,Nurse,1955-10-24,29.7604,-95.3698,2328000.0,TX,Groceries,-8.21197342866131,-29.061472035387425,45
31151,2023-06-25 00:00:00,4203557817968130,,Merchant_49,10.68185553665726,TR195783,1679529600,Bob,Clark,M,Maple St,New York,82811.0,Clerk,1991-10-22,40.7128,-74.006,8419600.0,NY,Entertainment,-86.438761259704,178.66385260859022,49
31152,2023-12-29 00:00:00,2045994773695268,X11,Merchant_90,360.31828648150537,TR667583,1701561600,Jane,Johnson,M,Main St,Chicago,98888.0,Lawyer,1961-08-12,41.8781,-87.6298,2716000.0,IL,Groceries,79.06589427989428,40.668692758560525,90
31153,2023-06-15 00:00:00,5592459586783938,,Merchant_82,313.82598764632087,TR913292,1700697600,Bob,Davis,M,Broadway,New York,56752.0,Nurse,1964-01-07,40.7128,-74.006,8419600.0,NY,Travel,62.64173498728283,-161.97879776419842,82
31154,2023-04-30 00:00:00,1827958045812711,macOS,Merchant_13,103.41200819754482,TR225781,1683590400,Mike,Brown,F,Main St,Los Angeles,14308.0,Teacher,2003-05-19,34.0522,-118.2437,3979576.0,CA,Electronics,73.71857847753185,36.9015850564698,13
31155,2023-09-30 00:00:00,5164246956163894,,Merchant_62,250.241461872855,TR895166,1701561600,Nancy,Jones,F,1st Ave,Houston,88002.0,Artist,1958-10-26,29.7604,-95.3698,2328000.0,TX,Electronics,-42.8461377597528,41.78491327039501,62
31156,2023-06-15 00:00:00,6685529577571087,Windows,Merchant_84,130.23686912986264,TR427094,1673136000,Joe,Williams,F,Broadway,Los Angeles,35439.0,Artist,1957-01-27,34.0522,-118.2437,3979576.0,CA,Entertainment,36.97594182103788,31.37227545761604,84
31157,2023-10-11 00:00:00,8057863767291492,,Merchant_66,172.4533886577021,TR523717,1690502400,John,Johnson,F,Maple St,Phoenix,38768.0,Clerk,1977-09-03,33.4484,-112.074,1680992.0,AZ,Electronics,-38.54077892309248,-38.77621866796056,66
31158,2023-07-27 00:00:00,4848697579499634,,Merchant_20,315.06469574050897,TR635708,1681948800,Emily,Wilson,M,Broadway,Phoenix,68483.0,Clerk,1959-06-28,33.4484,-112.074,1680992.0,AZ,Groceries,-79.37573671650925,172.18212748118322,20
31159,2023-04-06 00:00:00,7554841364236395,other,Merchant_85,281.3916935340948,TR364508,1684972800,Mike,Johnson,F,2nd Ave,Los Angeles,23901.0,Lawyer,1995-04-11,34.0522,-118.2437,3979576.0,CA,,,76.43321219151005,85
31160,2023-10-31 00:00:00,4374550567274595,other,Merchant_3,385.6868635770254,TR810262,1686355200,Emily,Smith,M,Maple St,Houston,28975.0,Lawyer,1982-07-02,29.7604,-95.3698,2328000.0,TX,Groceries,40.15614746856807,108.60618938189026,3
31161,2023-11-24 00:00:00,2771930918402250,,Merchant_1,315.6567496390488,TR340144,1690070400,Jane,Davis,F,2nd Ave,Houston,58005.0,Artist,1963-08-03,29.7604,-95.3698,2328000.0,TX,Groceries,-27.531230030837182,-129.20391478137458,1
31162,2023-04-01 00:00:00,1685777383481054,,Merchant_15,164.2633314848785,TR208850,1682467200,Bob,Williams,M,Maple St,Chicago,82729.0,Teacher,1971-03-30,41.8781,-87.6298,2716000.0,IL,Groceries,-44.27611476159149,-42.663280079890825,15
31163,2023-03-13 00:00:00,1899808323479476,other,Merchant_73,129.0733764488485,TR812339,1672963200,Alice,Williams,F,2nd Ave,Chicago,55377.0,Teacher,2002-12-31,41.8781,-87.6298,2716000.0,IL,Groceries,-87.22722358449664,119.07480329226809,73
31164,2023-06-20 00:00:00,8599710168732365,,Merchant_30,336.48088542340963,TR289463,1687996800,Jane,Brown,M,Elm St,Houston,68505.0,Doctor,1966-09-07,29.7604,-95.3698,2328000.0,TX,Travel,58.68090179673305,-140.56922218542377,30
31165,2023-09-03 00:00:00,7080708684761256,,Merchant_95,40.88962257703284,TR142100,1691452800,Alice,Clark,M,2nd Ave,Houston,68983.0,Clerk,1999-04-18,29.7604,-95.3698,2328000.0,TX,Groceries,-23.358542258596827,-178.25621504842638,95
31166,2023-12-03 00:00:00,9634433637214180,other,Merchant_54,205.92675227770687,TR555988,1691971200,TestFirst80,TestLast80,F,797 Test St,Test City,24430.0,Teacher,1962-06-10,,,,,Groceries,0.0671885875949556,15.165293076852493,54
31167,2023-03-31 00:00:00,9872306838349206,Windows,Merchant_14,187.6350700589492,TR526173,1679443200,Alice,Williams,M,Maple St,Los Angeles,57283.0,Teacher,1969-06-10,34.0522,-118.2437,3979576.0,CA,Travel,-19.65636715340061,16.66810179444255,14
31168,2023-05-04 00:00:00,6905855285754186,Windows,Merchant_36,80.14193536749693,TR260752,1699228800,John,Smith,M,Main St,Chicago,57688.0,Clerk,1991-07-20,41.8781,-87.6298,2716000.0,IL,Electronics,88.31166896584762,-91.21238063158488,36
31169,2023-05-16 00:00:00,7340107587133035,,Merchant_83,499.63353694219273,TR810152,1703376000,Mike,Clark,F,Elm St,Houston,39456.0,Artist,1990-10-14,29.7604,-95.3698,2328000.0,TX,Apparel,-53.46181981157716,153.25429593970995,83
31170,2023-05-10 00:00:00,7360288172913753,macOS,Merchant_23,143.3465641105592,TR482695,1695081600,Mike,Brown,M,1st Ave,Phoenix,11376.0,Engineer,1968-09-10,33.4484,-112.074,1680992.0,AZ,Entertainment,27.17758787626444,-64.8574350738144,23
31171,2023-02-07 00:00:00,6027546463411505,,Merchant_41,171.97332667722566,TR379688,1696550400,Joe,Brown,M,2nd Ave,Los Angeles,62061.0,Lawyer,1970-06-23,34.0522,-118.2437,3979576.0,CA,Apparel,-86.22921534229609,-117.72684367017422,41
31172,2023-11-19 00:00:00,6721272427443861,,Merchant_15,497.34109097446,TR172753,1695427200,Joe,Clark,M,1st Ave,Los Angeles,93630.0,Artist,1963-10-30,34.0522,-118.2437,3979576.0,CA,Groceries,-44.27611476159149,-42.663280079890825,15
31173,2023-07-13 00:00:00,8460366189532059,other,Merchant_65,184.67046801178327,TR705468,1696291200,Mike,Williams,F,Elm St,Houston,21451.0,Lawyer,2005-08-10,29.7604,-95.3698,2328000.0,TX,Apparel,-56.55747588023847,33.520959419427044,65
31174,2023-08-03 00:00:00,2378612385959587,,Merchant_92,373.3938357975975,TR341327,1689120000,Bob,Jones,M,Main St,Houston,93795.0,Lawyer,1966-07-17,29.7604,-95.3698,2328000.0,TX,Groceries,-63.53947625728404,-101.9930264718414,92
31175,2023-05-22 00:00:00,8088686348053599,X11,Merchant_47,349.55472137240696,TR287942,1682121600,Mike,Smith,M,2nd Ave,Phoenix,82061.0,Lawyer,1985-10-12,33.4484,-112.074,1680992.0,AZ,Apparel,23.79208222892042,-86.58836673314276,47
31176,2023-10-11 00:00:00,9546962175644518,,Merchant_10,491.0739579272265,TR798189,1688774400,Mike,Davis,M,Elm St,Los Angeles,19693.0,Lawyer,1961-09-02,34.0522,-118.2437,3979576.0,CA,Groceries,7.226804365987036,-163.67033330540664,10
31177,2023-12-13 00:00:00,1630543096299767,,Merchant_63,334.80024815157867,TR868658,1673222400,Bob,Davis,F,Maple St,Houston,24101.0,Nurse,1985-07-14,29.7604,-95.3698,2328000.0,TX,Travel,-0.7875016140319246,-174.90023314845143,63
31178,2023-04-24 00:00:00,7401462747166641,X11,Merchant_25,165.45685652436617,TR514403,1700611200,Nancy,Wilson,F,Broadway,Los Angeles,53169.0,Lawyer,1968-07-25,34.0522,-118.2437,3979576.0,CA,Electronics,86.6518698487038,6.308468691848049,25
31179,2023-01-18 00:00:00,2795820813047956,,Merchant_56,113.36370814722692,TR745926,1681776000,Jane,Clark,F,2nd Ave,Houston,11350.0,Clerk,1983-09-27,29.7604,-95.3698,2328000.0,TX,Apparel,71.4501997671077,-17.56124419385975,56
31180,2023-11-07 00:00:00,8312922758005357,,Merchant_51,11.775899975262847,TR580192,1674950400,Bob,Smith,F,Elm St,Houston,11291.0,Lawyer,2003-08-04,29.7604,-95.3698,2328000.0,TX,Travel,-73.48012830431723,-4.613521473958741,51
31181,2023-02-11 00:00:00,3301605275506994,,Merchant_42,355.7663708636333,TR124306,1680825600,Emily,Johnson,M,Elm St,New York,72775.0,Artist,1973-03-07,40.7128,-74.006,8419600.0,NY,Electronics,39.54974326675128,-118.41519489151136,42
31182,2023-04-15 00:00:00,6708550931536989,macOS,Merchant_32,450.6747892082981,TR159459,1673913600,Alice,Jones,M,Maple St,Houston,38188.0,Artist,1983-11-20,29.7604,-95.3698,2328000.0,TX,Entertainment,-72.72178154395166,-42.05503760068177,32
31183,2023-10-28 00:00:00,6997559541615605,,Merchant_91,233.1501613338884,TR213890,1700956800,Jane,Clark,M,Elm St,Chicago,62717.0,Artist,1989-08-27,41.8781,-87.6298,2716000.0,IL,Travel,79.7067731441328,112.03571661664807,91
31184,2023-05-16 00:00:00,9913590022909514,macOS,Merchant_67,311.81934776132255,TR767635,1675641600,TestFirst18,TestLast18,F,819 Test St,Test City,17049.0,Teacher,1976-10-18,,,,,Travel,40.95461517742624,-91.11621941232542,67
31185,2023-05-20 00:00:00,8519900848162481,,Merchant_26,95.63048453481228,TR116467,1694563200,Mike,Davis,F,1st Ave,New York,48297.0,Nurse,1955-11-06,40.7128,-74.006,8419600.0,NY,Travel,-51.69967850714601,-53.92826491691018,26
31186,2023-02-08 00:00:00,3256002542736536,macOS,Merchant_51,205.2473953263406,TR118837,1681430400,TestFirst50,TestLast50,M,822 Test St,Test City,60024.0,Clerk,1966-05-04,,,,,Travel,-73.48012830431723,-4.613521473958741,51
